,num_pages,ratings_count,text_reviews_count,language_code,publisher,author1,author2,author3,average_rating
2628,-1.3679606319841646,-0.158695702004901,-0.20567751845332882,3.921289752650175,3.8166666666666664,3.8600000000000008,3.9357433333333334,3.8600000000000008,3.83
2629,-0.13872003666811966,-0.0874597217089458,-0.03922299924685248,3.9342732437300785,3.9334126984126985,4.041818181818182,3.9899999999999998,4.047000000000001,3.9
2630,-0.13872003666811966,-0.15883375623028073,-0.20948654635279054,3.953333333333333,3.58,3.9357433333333334,3.9357433333333334,3.9357433333333334,3.92
2631,-0.07089986589206201,-0.09984146004769286,-0.13521050231328735,3.9342399889150586,3.9332653061224487,3.8816666666666664,3.8816666666666664,3.8816666666666664,4.14
2632,-0.9525620859808115,-0.15912712145921273,-0.21024835193268288,3.9342593875571534,3.5999999999999996,3.9357433333333334,3.9357433333333334,3.9357433333333334,4.0
2633,0.7853297901556658,-0.05155699472112245,0.00800894670647262,3.9342344464458883,3.837567567567568,3.9357433333333334,3.9357433333333334,3.9357433333333334,4.18
2634,-0.20230144677067372,-0.15648683439882485,-0.20186849055386713,3.9209717314487618,3.965,4.111666666666667,4.154545454545455,4.118,4.19
2635,-0.647371317488552,-0.15913574984829895,-0.21024835193268288,4.524,4.554285714285714,4.553999999999999,4.554285714285714,4.554285714285714,4.57
2636,-0.8169217444286961,-0.1580830863797783,-0.20377300450359798,3.9343383677428263,3.64,3.9357433333333334,3.9357433333333334,3.9357433333333334,3.43
2637,0.0011590655574992383,-0.1591702634046439,-0.21024835193268288,3.9418666666666673,3.9357433333333334,3.4300000000000006,3.8600000000000003,3.2399999999999998,4.78
2638,-0.8677868725107394,-0.15093015182728958,-0.1946313375448899,3.9207508833922247,3.9357433333333334,3.9357433333333334,3.9357433333333334,3.9357433333333334,4.44
2639,-1.0076659747363583,-0.1467281263422932,-0.14168584974237225,3.9343051129278064,3.5700000000000003,3.7079999999999997,3.703333333333333,3.7079999999999997,3.67
2640,-0.1895851647501629,-0.09777064666699647,-0.10511918190753991,3.934313426631561,3.9110227272727274,3.77,3.7,3.77,3.61
2641,0.7429421834206298,-0.15483018369426776,-0.19729765707451308,3.934269086878201,3.9484615384615385,3.826666666666666,3.96,3.7924999999999995,3.93
2642,0.7429421834206298,-0.12755584579267928,-0.188155990115805,3.934288485520296,3.9543749999999993,3.996538461538461,3.9357433333333334,3.9357433333333334,3.79
2643,-0.27436037822023496,-0.1570217945221714,-0.19348862917505139,3.9342427601496435,3.8558536585365863,3.9357433333333334,3.9357433333333334,3.9357433333333334,4.12
2644,-0.7491015736526385,-0.15915300662647142,-0.2098674491427367,3.9210070671378077,3.825,3.9357433333333334,3.9357433333333334,3.9357433333333334,4.15
2645,-0.6728038815295737,-0.15900632401200543,-0.21024835193268288,4.267073170731708,3.9357433333333334,4.43,3.9357433333333334,3.9357433333333334,4.48
2646,0.13256064643611093,-0.157263389416586,-0.20682022682316734,3.9295266272189346,4.016249999999999,3.918333333333333,4.0086666666666675,3.9628571428571426,4.16
2647,-0.56259610401848,-0.15527023153766573,-0.20529661566338267,4.269268292682927,4.324999999999999,4.365833333333333,4.314705882352942,4.41,4.39
2648,0.17070949249764336,-0.1557793064937536,-0.1892986984856435,3.9343383677428263,3.9224215246636795,3.5749999999999997,3.512307692307693,3.5749999999999997,3.43
2649,-0.34218054899629263,-0.14115418699258547,-0.16035008644973459,3.9342774005819563,3.861951219512196,3.9336842105263163,3.9235294117647053,3.9336842105263163,3.87
2650,-0.21077896811768093,-0.15908397951378156,-0.20910564356284436,3.9209628975265,4.18,3.9357433333333334,3.9357433333333334,3.9357433333333334,4.2
2651,1.0269391485453712,0.20163445462535393,0.2990186782253466,3.934288485520296,3.9494405594405593,3.8000000000000003,3.83,3.7920000000000003,3.79
2652,-0.2065402074441773,-0.13375965754568217,-0.1626355031894116,3.934266315643616,4.033972602739727,3.4183333333333334,3.62375,3.4183333333333334,3.95
2653,-0.09633242993308364,-0.15864393167038357,-0.20796293519300585,3.932248520710058,3.930000000000001,3.9357433333333334,3.9357433333333334,3.9357433333333334,3.7
2654,-0.1938239254236665,-0.1571943623038961,-0.20263029613375946,3.934291256754881,3.8000000000000003,3.3900000000000006,3.9357433333333334,3.9357433333333334,3.77
2655,-0.1599138400356377,0.12317651266422014,0.8772291133636329,3.9342732437300785,3.8319047619047613,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.9
2656,-0.3930456770783359,-0.15208635596484507,-0.1805379343168816,3.9342732437300785,3.997272727272728,3.945,4.0200000000000005,3.945,3.9
2657,-0.41000071977235025,-0.11677898782397192,-0.19501224033483608,3.9342205902729637,3.707142857142857,3.9357433333333334,3.9357433333333334,3.9357433333333334,4.28
2658,-0.36337435236381066,-0.1587992426739358,-0.20834383798295203,3.9404819277108434,3.9357433333333334,4.132499999999999,4.1,4.137272727272727,4.08
2659,0.3021110733762551,-0.08082449050163117,-0.15539835018043438,3.9342372176804736,3.8847826086956525,3.8450000000000006,3.9200000000000004,3.893703703703704,4.16
2660,-0.3506580703432998,-0.1588768981757119,-0.20872474077289818,3.9342829430511257,3.9357433333333334,3.9357433333333334,3.9357433333333334,3.9357433333333334,3.83
2661,-1.257752854473071,-0.12318125252595821,-0.012940706740566738,3.920998233215546,4.036966292134831,3.9357433333333334,3.9357433333333334,3.9357433333333334,4.16
2662,-0.8847419152047539,-0.15706493646760258,-0.2045348100834903,3.9342995704586365,3.9195454545454553,4.13,3.9357433333333334,4.13,3.71
2663,0.19614205653866498,-0.15915300662647142,-0.21024835193268288,3.9528000000000003,3.58,3.96,3.96,3.96,3.96
2664,-0.2065402074441773,-0.12960077400611697,-0.10511918190753991,3.9342815574338337,3.7776190476190474,4.0321428571428575,3.9357433333333334,3.961666666666666,3.84
2665,-0.003079695116004365,0.1177233707617197,0.36758118041565724,3.934260773174446,3.9480419580419577,4.021428571428571,3.9357433333333334,3.9491666666666663,3.99
2666,-0.8847419152047539,-0.15916163501555766,-0.21024835193268288,3.934190106692528,3.835,3.9357433333333334,3.9357433333333334,3.9357433333333334,4.5
2667,-0.2065402074441773,0.048998251689858864,0.021721447144534747,3.9342774005819563,3.94403846153846,3.87,3.87,3.87,3.87
2668,0.7429421834206298,-0.14417412317276768,-0.188155990115805,3.934252459470691,3.9357433333333334,3.985,4.023333333333333,3.9799999999999995,4.05
