,num_pages,ratings_count,text_reviews_count,author_num,language_code,publisher,author1,author2,author3,average_rating
3105,0.26602836698400545,0.9618346006295498,0.06405343205051782,0.0005165599358912728,3.9192062256809312,3.8357575757575777,4.124448257649949,4.124448257649949,4.124448257649949,4.34
3106,0.9464280871613606,0.3216923054883442,0.027973243955508195,0.002331103662959016,3.9346194225721707,3.765021056667419,3.9356450000000005,3.9356450000000005,3.9356450000000005,3.31
3107,0.0004011544985510716,0.9994739568776582,0.032429131561881694,4.95252467347002e-06,3.9346194225721707,3.7427083333333324,4.189499998577703,4.061691380020316,4.06999390056935,4.06
3108,0.9327632628775152,0.359988321766791,0.018946753777199527,0.0014574425982461176,3.9192062256809312,3.9936581535071847,3.6507062924415763,3.7313763513283242,3.6507062924415763,3.83
3109,0.585613420460289,0.8094478833917772,0.04294498416708786,0.00260272631315684,3.9346194225721707,3.9356450000000005,3.9826666275668328,3.6500352470436574,3.9749999110449363,4.22
3110,0.02083633652609682,0.9997100629083536,0.012067711571364407,8.681806885873675e-05,3.9346194225721707,3.9356450000000005,4.519130434619848,4.460885245038856,4.514761903568256,4.4
3111,0.46047691993892753,0.8804489256239679,0.11298739239242205,0.0021318375923098497,3.9346194225721707,3.9356450000000005,3.9356450000000005,3.9356450000000005,3.9356450000000005,3.38
3112,0.14037349699505647,0.9862035740590188,0.08773343562191029,0.0007975766874719117,3.9346194225721707,3.9399999999999986,3.9356450000000005,3.8172781011216226,3.9356450000000005,3.8
3113,0.037825004974071354,0.9955352968901849,0.08647957568760711,0.00015695022810817988,3.9346194225721707,3.9316666666666666,3.577815292129787,3.577815292129787,3.577815292129787,3.3
3114,0.04231627437543569,0.9976599602751024,0.053702221082385544,8.965312367677053e-05,3.9346194225721707,3.909199999999999,3.7241176708630883,3.8100421350671425,3.7375000606129967,3.87
3115,0.0892637447929696,0.9956964987361245,0.024885650063494556,0.0010819847853693284,3.9346194225721707,3.959285660850033,4.0139903314179985,3.874889085556216,3.9356450000000005,3.9
3116,0.765031308697483,0.6370909191883476,0.09399702086385457,0.0026110283573292934,3.9346194225721707,3.8172727272727287,3.8692166771728855,3.8692166771728855,3.8692166771728855,3.79
3117,0.9997863932475899,0.020508438835848,0.0,0.002563554854481,3.9346194225721707,3.8944000000000023,3.9356450000000005,3.9356450000000005,3.9356450000000005,4.25
3118,0.835386705900755,0.5482225257473705,0.03654816838315803,0.015663500735639158,3.9346194225721707,4.0343350317964175,3.854486885139579,3.9356450000000005,3.9356450000000005,3.75
3119,0.00564197102911611,0.9995346431311465,0.02997774548739256,1.0912903344518588e-05,3.9346194225721707,3.9325028652560063,4.259503809606558,4.259503809606558,4.259503809606558,4.43
3120,0.03627900355066892,0.9991957619146065,0.017077902434793256,9.231298613401759e-05,3.9346194225721707,3.8972916666666646,3.900032474419824,3.921463723299062,3.900032474419824,3.93
3121,0.14491775369842053,0.98725219707049,0.06581681313803266,0.00030191198687170944,3.9346194225721707,3.9193495934959373,3.8160147635440445,3.812263612066853,3.8160147635440445,4.01
3122,0.9989730154280844,0.043224793936792114,0.00960550976373158,0.00960550976373158,4.267954545454546,4.2374949585923085,4.2218749124416055,4.219964912135346,4.218666431326218,4.26
3123,0.012802273079873935,0.99965412693782,0.02297230309659622,3.988247065381288e-05,3.9346194225721707,3.8888235346808266,4.020714093430112,4.01076876919284,4.020714093430112,4.15
3124,0.922825792070472,0.3837713029523838,0.03327496846407952,0.0022183312309386346,3.9346194225721707,3.835961376712487,3.69533353315922,3.6791709502195054,3.7028576690331927,3.59
3125,0.009354582259905986,0.9998149385305534,0.016810113985846094,2.344506832056638e-05,3.9346194225721707,3.955999999999232,3.793333339224947,3.7450000583187295,3.73937506003943,3.63
3126,0.008885763202395413,0.9968843555867111,0.07837488833817889,4.09482175225595e-05,3.9346194225721707,3.9242647058823517,3.9356450000000005,3.9356450000000005,3.9356450000000005,4.16
3127,0.7793986773524044,0.6247897005949982,0.046594486146067655,0.0021179311884576206,3.9346194225721707,3.9193495934959373,3.879167609935137,3.8707318361276855,3.879167609935137,3.98
3128,0.7955398015135403,0.6054941822630835,0.022098327819820567,0.0022098327819820565,3.9346194225721707,3.967619047553144,3.9356450000000005,3.9356450000000005,3.9356450000000005,4.16
3129,0.0354703983313232,0.9937377730587,0.10595789916864917,0.00011332395633010606,3.9192062256809312,3.8524000000031418,3.8436843186319,3.7778558587624977,3.8436843186319,4.05
3130,0.9999960144611292,0.0012626212303802136,0.0,0.0025252424607604272,3.9346194225721707,3.3243723363028184,3.113066058843696,3.113066058843696,3.113066058843696,2.83
3131,0.45126604391269654,0.8914656180836648,0.04057705571967026,0.001229607749080917,3.9346194225721707,3.891794871794872,3.8646158210337433,3.8600012633790555,3.8646158210337433,4.06
3132,0.4408823854113901,0.8964034437758928,0.04563821567735093,0.0008610984090066212,3.9192062256809312,3.806060606060608,3.9356450000000005,3.9356450000000005,3.9356450000000005,4.06
3133,0.9998611400396,0.0,0.0,0.016664352333993333,3.9346194225721707,3.9356450000000005,3.9356450000000005,3.9356450000000005,3.9356450000000005,0.0
3134,0.8735112751361238,0.485284041742291,0.038371296323809055,0.002257135077871121,3.9346194225721707,3.9356450000000005,4.149998682965453,4.046958049589835,4.167262211867577,4.18
3135,0.21425521719022805,0.9763220692418347,0.029825300120230613,0.0006086795942904207,3.9346194225721707,3.891794871794872,3.870731836127685,3.875108759913113,3.870731836127685,3.9
3136,0.5617004657240221,0.822516967305163,0.08920680343934673,0.0007559898596554807,3.9346194225721707,3.8337500311699078,4.203624197399624,4.196967750210593,4.203624197399624,4.32
3137,0.5344041961052228,0.8380429438922813,0.10930994920334104,0.012145549911482338,3.9192062256809312,3.9356450000000005,3.5628399541979343,3.5652039458550027,3.9356450000000005,3.55
3138,0.11138647983852823,0.9833834934315778,0.14321118836382202,0.006364941705058756,3.9346194225721707,3.9356450000000005,3.9356450000000005,3.9356450000000005,3.9356450000000005,4.04
3139,0.0016241527240005227,0.9987579525993578,0.049798737271570574,3.691256190910279e-06,3.9346194225721707,3.857142857304663,3.764666808839943,3.7850000460826405,3.764666808839943,4.12
3140,0.011830779869244943,0.9996126095491884,0.02519190937331759,0.00017657880401858122,3.9346194225721707,4.243896103896104,4.367689653118212,4.318888873022831,4.194912023888179,4.26
