1,3.934387646432375,0.3843737782190766
10,3.952748858447489,0.316630491763679
3,3.910509383378016,0.3773311550653815
2,3.943901689708141,0.31190257282619843
11,3.982375328083989,0.3206707012315619
5,3.896112440191387,0.3819591247382432
9,3.9618213356461403,0.33705420042414796
6,3.954431818181818,0.32542016857677764
4,3.9171508379888267,0.32109264421814027
8,3.9259225806451616,0.31045959794658623
12,3.9121216848673948,0.39668531787760536
7,3.917986013986014,0.3559055595394939
1,3.934387646432375,0.3843737782190766
10,3.952748858447489,0.316630491763679
3,3.910509383378016,0.3773311550653815
2,3.943901689708141,0.31190257282619843
11,3.982375328083989,0.3206707012315619
5,3.896112440191387,0.3819591247382432
9,3.9618213356461403,0.33705420042414796
6,3.954431818181818,0.32542016857677764
4,3.9171508379888267,0.32109264421814027
8,3.9259225806451616,0.31045959794658623
12,3.9121216848673948,0.39668531787760536
7,3.917986013986014,0.3559055595394939
