,num_pages,ratings_count,text_reviews_count,language_code,publisher,author1,author2,author3,average_rating
534,0.15877924679645228,-0.15879171627827046,-0.20504918469011765,3.9344073919688705,3.8866666666666667,3.901111111111111,3.907058823529412,3.901111111111111,4.05
535,-1.2344558665671614,-0.1585033405343522,-0.20394330984100126,3.9344296234542115,3.623333333333333,3.9352611111111115,3.9352611111111115,3.9352611111111115,3.89
536,0.6727470782507122,0.02403850536591244,0.03566290746754916,3.918393782383416,3.986842105263159,4.148,3.9352611111111115,4.1866666666666665,4.09
537,-0.6142963343992115,-0.14677323306850024,-0.1899355617521937,3.934447686536051,3.8908333333333345,3.9111764705882344,4.118,4.034000000000001,3.76
538,0.2224942672246663,-0.002585361109365447,-0.005254461949757144,3.9344726969570596,3.927136363636365,3.6700000000000004,3.6300000000000003,3.6700000000000004,3.58
539,-1.0603014773967099,-0.1531599076323372,-0.17482193881426975,3.9343851604835294,3.972115384615385,4.164074074074075,3.9352611111111115,4.054166666666666,4.21
540,0.43912533668059406,-0.15823192806948794,-0.20210018509247393,3.9667543859649115,3.9352611111111115,3.6699999999999995,3.6699999999999995,3.686666666666666,3.46
541,-0.053604154630927874,-0.1555178034208454,-0.19251593640013193,3.9344435181325497,4.260000000000001,3.9352611111111115,3.9352611111111115,3.9352611111111115,3.79
542,5.179522856539719,0.3071810776960181,-0.06497170380204202,3.934408781436704,3.4963636363636366,3.883666666666666,4.069999999999999,3.8739285714285714,4.04
543,1.573252700302804,-0.1585203038134062,-0.20504918469011765,3.9344337918577126,3.862542372881355,3.9352611111111115,3.9352611111111115,3.9352611111111115,3.86
544,-0.3424455805721649,-0.15128546529686845,-0.17408468891485882,3.9344032235653685,3.902105263157894,4.046666666666666,4.08,4.046666666666666,4.08
545,-0.533590641856807,-0.15868145496441935,-0.20504918469011765,3.918393782383416,3.934689655172412,3.7985714285714285,3.9352611111111115,3.8099999999999996,4.09
546,-0.28297822817249846,-0.14518716647694974,-0.14864956738518192,3.9344032235653685,3.8852941176470597,3.9966666666666666,3.9966666666666666,3.9966666666666666,4.08
547,-0.6695160187703303,-0.1587323448015814,-0.2046805597404122,3.9344073919688705,4.255,3.88,3.88,3.88,4.05
548,2.851800776895632,-0.15253226630733863,-0.17998268811014623,3.9343587605946864,3.9325517241379297,4.326666666666667,4.4,4.3100000000000005,4.4
549,0.6090320578224981,-0.14479701105870738,-0.13169281969873067,3.934437960261214,3.926000000000001,4.29,3.9352611111111115,4.29,3.83
550,-0.8903947562548057,-0.15866449168536534,-0.2046805597404122,3.9343796026121938,3.9352611111111115,3.955,3.986666666666667,3.8666666666666667,4.25
551,-0.29147356422959364,-0.15782480937219157,-0.2024688100421794,3.9344226761150427,3.9199999999999995,3.660999999999999,3.9352611111111115,3.9352611111111115,3.94
552,0.010110865797286171,-0.13249863374454587,-0.12690069535255966,3.9344046130332027,3.9179629629629633,3.947948717948718,3.9352611111111115,3.9352611111111115,4.07
553,0.056835214111309804,-0.154008071585038,-0.196570810846892,3.934415728775873,3.898307692307693,3.9352611111111115,3.9352611111111115,3.9352611111111115,3.99
554,-1.0050817930255909,-0.13493286428879717,-0.14348881808930547,3.934401834097535,3.9352611111111115,3.8550000000000004,3.9352611111111115,3.8550000000000004,4.09
555,-0.7502217113127347,-0.1527443072955138,-0.19362181124924832,3.9344115603723715,3.926666666666667,3.8433333333333337,3.805,3.9925,4.02
556,-1.293923218966828,-0.15439822700328035,-0.1674494398201605,3.934446297068217,3.855769230769231,3.868888888888889,3.8550000000000004,3.868888888888889,3.77
557,-0.6142963343992115,-0.04548549383697155,-0.11805369655962857,3.9343809920800275,4.435,3.9352611111111115,3.9352611111111115,3.9352611111111115,4.24
558,0.06108288213985741,-0.13457663542866283,-0.16302594042369495,3.9183851468048316,4.011200000000001,4.1,3.9352611111111115,4.1,4.1
559,-0.6822590228559731,-0.1578502542907726,-0.20283743499188486,3.934449076003885,3.8192307692307685,3.942,3.942,3.942,3.75
560,1.5605096962171612,0.18088946513887005,0.6763330700556424,3.934437960261214,3.9266666666666663,3.9352611111111115,3.9352611111111115,3.9352611111111115,3.83
561,0.4646113448518797,-0.15805381363942078,-0.2046805597404122,3.919067357512949,4.060714285714285,3.7322222222222226,3.787499999999999,3.6749999999999994,3.31
562,3.7990307472617477,-0.11107401229932386,-0.14459469293842184,3.9344046130332027,3.835932203389829,3.7867857142857155,3.759615384615386,3.7710714285714286,4.07
563,2.3760619576983006,0.24187245333805707,0.25610062739141554,3.9343962762261997,4.036666666666666,4.13,3.9352611111111115,3.8899999999999997,4.13
564,-1.3873719155948752,-0.15179436366848892,-0.18698656215455,3.9446913580246883,3.9352611111111115,3.9352611111111115,3.9352611111111115,3.9352611111111115,4.13
565,0.5198310292229985,-0.07139690259198077,-0.06718345350027478,3.9344046130332027,3.8559999999999994,3.9352611111111115,3.9352611111111115,3.9352611111111115,4.07
566,0.7322144306503787,-0.15868145496441935,-0.2046805597404122,4.528181818181818,4.554285714285714,4.553478260869565,4.554285714285714,4.554285714285714,4.57
567,1.0932662130769248,-0.14927531672896757,-0.17961406316044076,3.934340697512847,3.9469444444444446,4.196428571428571,4.64,4.223333333333334,4.53
568,0.13329323862516665,-0.1587238631620544,-0.20394330984100126,3.918393782383416,3.95,3.91,3.9352611111111115,3.91,4.09
569,-0.3764269248005457,-0.15830826282523103,-0.20394330984100126,3.959999999999999,3.9352611111111115,4.051428571428572,4.23,4.173333333333333,4.23
570,-0.6142963343992115,-0.15550084014179139,-0.1995198104445357,3.9344560233430537,3.765,3.9616666666666664,3.99,3.9616666666666664,3.7
571,-0.002632138288356637,-0.15256619286544665,-0.19030418670189916,3.9511111111111106,4.115,3.9911111111111106,3.9800000000000004,3.9352611111111115,3.74
572,0.06533055016840501,-0.12007303183747928,-0.10072832392347185,3.9187046632124316,3.964166666666667,3.82,3.82,3.82,3.73
573,-0.5845626581993782,-0.11770665440944406,-0.07271282774585672,3.934415728775873,3.861440677966101,3.9352611111111115,3.9352611111111115,3.9352611111111115,3.99
574,-0.5378383098853546,-0.15854574873198723,-0.20431193479070672,3.918557858376508,4.243947368421052,3.8214285714285716,3.9352611111111115,3.8214285714285716,3.9
575,0.25647561145304715,2.4606778352428584,5.321744686243877,3.9344268445185437,3.9121568627450976,3.563999999999999,3.6624999999999996,3.563999999999999,3.91
